"daysIn","gamesIn","rollingSum","runID","natPos","Season","endDate","ppg"
205,16,30,"Nottingham Forest-1978",4,1978,1978-11-25,1.92857142857143
219,17,30,"Nottingham Forest-1978",5,1978,1978-12-09,1.92857142857143
226,18,33,"Nottingham Forest-1978",5,1978,1978-12-16,1.92857142857143
233,19,34,"Nottingham Forest-1978",5,1978,1978-12-23,1.92857142857143
236,20,35,"Nottingham Forest-1978",5,1978,1978-12-26,1.92857142857143
254,21,35,"Nottingham Forest-1978",6,1978,1979-01-13,1.92857142857143
275,22,38,"Nottingham Forest-1978",6,1978,1979-02-03,1.92857142857143
296,23,41,"Nottingham Forest-1978",6,1978,1979-02-24,1.92857142857143
303,24,42,"Nottingham Forest-1978",6,1978,1979-03-03,1.92857142857143
310,25,43,"Nottingham Forest-1978",6,1978,1979-03-10,1.92857142857143
314,26,46,"Nottingham Forest-1978",6,1978,1979-03-14,1.92857142857143
324,27,49,"Nottingham Forest-1978",6,1978,1979-03-24,1.92857142857143
328,28,52,"Nottingham Forest-1978",4,1978,1979-03-28,1.92857142857143
331,29,53,"Nottingham Forest-1978",4,1978,1979-03-31,1.92857142857143
335,30,56,"Nottingham Forest-1978",4,1978,1979-04-04,1.92857142857143
338,31,59,"Nottingham Forest-1978",3,1978,1979-04-07,1.92857142857143
345,32,62,"Nottingham Forest-1978",3,1978,1979-04-14,1.92857142857143
347,33,63,"Nottingham Forest-1978",4,1978,1979-04-16,1.92857142857143
349,34,64,"Nottingham Forest-1978",3,1978,1979-04-18,1.92857142857143
352,35,67,"Nottingham Forest-1978",2,1978,1979-04-21,1.92857142857143
359,36,68,"Nottingham Forest-1978",3,1978,1979-04-28,1.92857142857143
361,37,68,"Nottingham Forest-1978",3,1978,1979-04-30,1.92857142857143
363,38,71,"Nottingham Forest-1978",3,1978,1979-05-02,1.92857142857143
366,39,72,"Nottingham Forest-1978",3,1978,1979-05-05,1.92857142857143
370,40,75,"Nottingham Forest-1978",3,1978,1979-05-09,1.92857142857143
376,41,78,"Nottingham Forest-1978",3,1978,1979-05-15,1.92857142857143
379,42,81,"Nottingham Forest-1978",2,1978,1979-05-18,1.92857142857143
0,0,0,"Portsmouth-1949",1,1948,1949-05-07,1.78571428571429
105,1,3,"Portsmouth-1949",5,1949,1949-08-20,1.78571428571429
109,2,4,"Portsmouth-1949",7,1949,1949-08-24,1.78571428571429
112,3,4,"Portsmouth-1949",9,1949,1949-08-27,1.78571428571429
116,4,4,"Portsmouth-1949",17,1949,1949-08-31,1.78571428571429
119,5,7,"Portsmouth-1949",8,1949,1949-09-03,1.78571428571429
121,6,7,"Portsmouth-1949",11,1949,1949-09-05,1.78571428571429
126,7,10,"Portsmouth-1949",9,1949,1949-09-10,1.78571428571429
133,8,13,"Portsmouth-1949",7,1949,1949-09-17,1.78571428571429
140,9,14,"Portsmouth-1949",7,1949,1949-09-24,1.78571428571429
147,10,15,"Portsmouth-1949",7,1949,1949-10-01,1.78571428571429
154,11,18,"Portsmouth-1949",6,1949,1949-10-08,1.78571428571429
161,12,21,"Portsmouth-1949",4,1949,1949-10-15,1.78571428571429
168,13,21,"Portsmouth-1949",5,1949,1949-10-22,1.78571428571429
175,14,22,"Portsmouth-1949",5,1949,1949-10-29,1.78571428571429
182,15,25,"Portsmouth-1949",5,1949,1949-11-05,1.78571428571429
189,16,26,"Portsmouth-1949",6,1949,1949-11-12,1.78571428571429
196,17,26,"Portsmouth-1949",7,1949,1949-11-19,1.78571428571429
203,18,27,"Portsmouth-1949",7,1949,1949-11-26,1.78571428571429
210,19,28,"Portsmouth-1949",7,1949,1949-12-03,1.78571428571429
217,20,31,"Portsmouth-1949",7,1949,1949-12-10,1.78571428571429
224,21,34,"Portsmouth-1949",7,1949,1949-12-17,1.78571428571429
231,22,34,"Portsmouth-1949",7,1949,1949-12-24,1.78571428571429
233,23,37,"Portsmouth-1949",6,1949,1949-12-26,1.78571428571429
234,24,40,"Portsmouth-1949",4,1949,1949-12-27,1.78571428571429
238,25,41,"Portsmouth-1949",5,1949,1949-12-31,1.78571428571429
252,26,44,"Portsmouth-1949",4,1949,1950-01-14,1.78571428571429
259,27,47,"Portsmouth-1949",4,1949,1950-01-21,1.78571428571429
273,28,47,"Portsmouth-1949",4,1949,1950-02-04,1.78571428571429
287,29,47,"Portsmouth-1949",5,1949,1950-02-18,1.78571428571429
294,30,50,"Portsmouth-1949",4,1949,1950-02-25,1.78571428571429
305,31,50,"Portsmouth-1949",7,1949,1950-03-08,1.78571428571429
308,32,53,"Portsmouth-1949",5,1949,1950-03-11,1.78571428571429
315,33,54,"Portsmouth-1949",5,1949,1950-03-18,1.78571428571429
322,34,57,"Portsmouth-1949",4,1949,1950-03-25,1.78571428571429
329,35,60,"Portsmouth-1949",5,1949,1950-04-01,1.78571428571429
335,36,63,"Portsmouth-1949",4,1949,1950-04-07,1.78571428571429
336,37,63,"Portsmouth-1949",5,1949,1950-04-08,1.78571428571429
338,38,66,"Portsmouth-1949",3,1949,1950-04-10,1.78571428571429
343,39,69,"Portsmouth-1949",1,1949,1950-04-15,1.78571428571429
350,40,72,"Portsmouth-1949",1,1949,1950-04-22,1.78571428571429
361,41,72,"Portsmouth-1949",1,1949,1950-05-03,1.78571428571429
364,42,75,"Portsmouth-1949",1,1949,1950-05-06,1.78571428571429
0,0,0,"Portsmouth-1950",1,1949,1950-05-06,1.5
105,1,1,"Portsmouth-1950",12,1950,1950-08-19,1.5
107,2,1,"Portsmouth-1950",14,1950,1950-08-21,1.5
112,3,1,"Portsmouth-1950",21,1950,1950-08-26,1.5
116,4,4,"Portsmouth-1950",15,1950,1950-08-30,1.5
119,5,5,"Portsmouth-1950",15,1950,1950-09-02,1.5
121,6,6,"Portsmouth-1950",13,1950,1950-09-04,1.5
126,7,6,"Portsmouth-1950",17,1950,1950-09-09,1.5
133,8,9,"Portsmouth-1950",15,1950,1950-09-16,1.5
140,9,12,"Portsmouth-1950",11,1950,1950-09-23,1.5
147,10,15,"Portsmouth-1950",7,1950,1950-09-30,1.5
154,11,15,"Portsmouth-1950",11,1950,1950-10-07,1.5
161,12,18,"Portsmouth-1950",10,1950,1950-10-14,1.5
168,13,19,"Portsmouth-1950",10,1950,1950-10-21,1.5
175,14,19,"Portsmouth-1950",11,1950,1950-10-28,1.5
182,15,19,"Portsmouth-1950",14,1950,1950-11-04,1.5
189,16,20,"Portsmouth-1950",14,1950,1950-11-11,1.5
196,17,21,"Portsmouth-1950",14,1950,1950-11-18,1.5
203,18,22,"Portsmouth-1950",14,1950,1950-11-25,1.5
210,19,25,"Portsmouth-1950",12,1950,1950-12-02,1.5
217,20,25,"Portsmouth-1950",13,1950,1950-12-09,1.5
224,21,25,"Portsmouth-1950",15,1950,1950-12-16,1.5
231,22,28,"Portsmouth-1950",13,1950,1950-12-23,1.5
233,23,28,"Portsmouth-1950",13,1950,1950-12-25,1.5
234,24,31,"Portsmouth-1950",13,1950,1950-12-26,1.5
252,25,32,"Portsmouth-1950",13,1950,1951-01-13,1.5
259,26,35,"Portsmouth-1950",12,1950,1951-01-20,1.5
273,27,38,"Portsmouth-1950",12,1950,1951-02-03,1.5
280,28,38,"Portsmouth-1950",13,1950,1951-02-10,1.5
294,29,41,"Portsmouth-1950",13,1950,1951-02-24,1.5
301,30,41,"Portsmouth-1950",13,1950,1951-03-03,1.5
308,31,42,"Portsmouth-1950",13,1950,1951-03-10,1.5
315,32,45,"Portsmouth-1950",12,1950,1951-03-17,1.5
321,33,48,"Portsmouth-1950",10,1950,1951-03-23,1.5
322,34,49,"Portsmouth-1950",10,1950,1951-03-24,1.5
324,35,50,"Portsmouth-1950",10,1950,1951-03-26,1.5
329,36,53,"Portsmouth-1950",9,1950,1951-03-31,1.5
336,37,54,"Portsmouth-1950",9,1950,1951-04-07,1.5
340,38,55,"Portsmouth-1950",8,1950,1951-04-11,1.5
343,39,56,"Portsmouth-1950",8,1950,1951-04-14,1.5
350,40,57,"Portsmouth-1950",8,1950,1951-04-21,1.5
361,41,60,"Portsmouth-1950",8,1950,1951-05-02,1.5
364,42,63,"Portsmouth-1950",7,1950,1951-05-05,1.5
0,0,0,"Preston North End-1889",1,1888,1889-02-09,2.18181818181818
217,1,3,"Preston North End-1889",2,1889,1889-09-14,2.18181818181818
224,2,3,"Preston North End-1889",5,1889,1889-09-21,2.18181818181818
231,3,6,"Preston North End-1889",4,1889,1889-09-28,2.18181818181818
238,4,9,"Preston North End-1889",3,1889,1889-10-05,2.18181818181818
245,5,12,"Preston North End-1889",2,1889,1889-10-12,2.18181818181818
252,6,12,"Preston North End-1889",3,1889,1889-10-19,2.18181818181818
259,7,12,"Preston North End-1889",7,1889,1889-10-26,2.18181818181818
266,8,15,"Preston North End-1889",4,1889,1889-11-02,2.18181818181818
273,9,18,"Preston North End-1889",4,1889,1889-11-09,2.18181818181818
275,10,21,"Preston North End-1889",2,1889,1889-11-11,2.18181818181818
280,11,24,"Preston North End-1889",1,1889,1889-11-16,2.18181818181818
287,12,27,"Preston North End-1889",1,1889,1889-11-23,2.18181818181818
294,13,30,"Preston North End-1889",1,1889,1889-11-30,2.18181818181818
301,14,31,"Preston North End-1889",1,1889,1889-12-07,2.18181818181818
315,15,31,"Preston North End-1889",1,1889,1889-12-21,2.18181818181818
319,16,34,"Preston North End-1889",1,1889,1889-12-25,2.18181818181818
320,17,35,"Preston North End-1889",1,1889,1889-12-26,2.18181818181818
329,18,38,"Preston North End-1889",1,1889,1890-01-04,2.18181818181818
336,19,41,"Preston North End-1889",1,1889,1890-01-11,2.18181818181818
385,20,44,"Preston North End-1889",1,1889,1890-03-01,2.18181818181818
399,21,45,"Preston North End-1889",1,1889,1890-03-15,2.18181818181818
411,22,48,"Preston North End-1889",1,1889,1890-03-27,2.18181818181818
0,0,0,"Preston North End-1890",1,1889,1890-03-27,1.77272727272727
170,1,3,"Preston North End-1890",3,1890,1890-09-13,1.77272727272727
177,2,6,"Preston North End-1890",3,1890,1890-09-20,1.77272727272727
184,3,9,"Preston North End-1890",3,1890,1890-09-27,1.77272727272727
191,4,9,"Preston North End-1890",4,1890,1890-10-04,1.77272727272727
198,5,12,"Preston North End-1890",4,1890,1890-10-11,1.77272727272727
205,6,15,"Preston North End-1890",3,1890,1890-10-18,1.77272727272727
212,7,15,"Preston North End-1890",3,1890,1890-10-25,1.77272727272727
219,8,16,"Preston North End-1890",4,1890,1890-11-01,1.77272727272727
226,9,17,"Preston North End-1890",4,1890,1890-11-08,1.77272727272727
233,10,17,"Preston North End-1890",5,1890,1890-11-15,1.77272727272727
240,11,20,"Preston North End-1890",4,1890,1890-11-22,1.77272727272727
247,12,20,"Preston North End-1890",5,1890,1890-11-29,1.77272727272727
254,13,20,"Preston North End-1890",6,1890,1890-12-06,1.77272727272727
268,14,23,"Preston North End-1890",5,1890,1890-12-20,1.77272727272727
289,15,26,"Preston North End-1890",5,1890,1891-01-10,1.77272727272727
303,16,29,"Preston North End-1890",5,1890,1891-01-24,1.77272727272727
315,17,32,"Preston North End-1890",3,1890,1891-02-05,1.77272727272727
317,18,35,"Preston North End-1890",3,1890,1891-02-07,1.77272727272727
331,19,36,"Preston North End-1890",3,1890,1891-02-21,1.77272727272727
345,20,36,"Preston North End-1890",3,1890,1891-03-07,1.77272727272727
347,21,39,"Preston North End-1890",2,1890,1891-03-09,1.77272727272727
352,22,39,"Preston North End-1890",2,1890,1891-03-14,1.77272727272727
0,0,0,"Sheffield United-1898",11,1898,1898-09-03,1.12121212121212
7,1,1,"Sheffield United-1898",10,1898,1898-09-10,1.12121212121212
9,2,4,"Sheffield United-1898",5,1898,1898-09-12,1.12121212121212
14,3,5,"Sheffield United-1898",4,1898,1898-09-17,1.12121212121212
21,4,6,"Sheffield United-1898",7,1898,1898-09-24,1.12121212121212
23,5,7,"Sheffield United-1898",2,1898,1898-09-26,1.12121212121212
28,6,8,"Sheffield United-1898",2,1898,1898-10-01,1.12121212121212
30,7,9,"Sheffield United-1898",1,1898,1898-10-03,1.12121212121212
35,8,12,"Sheffield United-1898",1,1898,1898-10-08,1.12121212121212
42,9,15,"Sheffield United-1898",1,1898,1898-10-15,1.12121212121212
49,10,16,"Sheffield United-1898",1,1898,1898-10-22,1.12121212121212
56,11,16,"Sheffield United-1898",3,1898,1898-10-29,1.12121212121212
63,12,17,"Sheffield United-1898",3,1898,1898-11-05,1.12121212121212
70,13,17,"Sheffield United-1898",3,1898,1898-11-12,1.12121212121212
77,14,20,"Sheffield United-1898",3,1898,1898-11-19,1.12121212121212
84,15,20,"Sheffield United-1898",4,1898,1898-11-26,1.12121212121212
91,16,21,"Sheffield United-1898",4,1898,1898-12-03,1.12121212121212
105,17,24,"Sheffield United-1898",4,1898,1898-12-17,1.12121212121212
112,18,24,"Sheffield United-1898",6,1898,1898-12-24,1.12121212121212
114,19,27,"Sheffield United-1898",4,1898,1898-12-26,1.12121212121212
119,20,27,"Sheffield United-1898",7,1898,1898-12-31,1.12121212121212
121,21,27,"Sheffield United-1898",7,1898,1899-01-02,1.12121212121212
126,22,28,"Sheffield United-1898",8,1898,1899-01-07,1.12121212121212
133,23,28,"Sheffield United-1898",8,1898,1899-01-14,1.12121212121212
140,24,28,"Sheffield United-1898",9,1898,1899-01-21,1.12121212121212
154,25,31,"Sheffield United-1898",8,1898,1899-02-04,1.12121212121212
168,26,31,"Sheffield United-1898",10,1898,1899-02-18,1.12121212121212
182,27,31,"Sheffield United-1898",13,1898,1899-03-04,1.12121212121212
189,28,34,"Sheffield United-1898",11,1898,1899-03-11,1.12121212121212
203,29,37,"Sheffield United-1898",8,1898,1899-03-25,1.12121212121212
209,30,37,"Sheffield United-1898",9,1898,1899-03-31,1.12121212121212
210,31,37,"Sheffield United-1898",13,1898,1899-04-01,1.12121212121212
231,32,37,"Sheffield United-1898",16,1898,1899-04-22,1.12121212121212
238,33,37,"Sheffield United-1898",16,1898,1899-04-29,1.12121212121212
0,0,0,"Sheffield Wednesday-1903",1,1902,1903-04-18,1.97058823529412
137,1,3,"Sheffield Wednesday-1903",5,1903,1903-09-02,1.97058823529412
140,2,6,"Sheffield Wednesday-1903",4,1903,1903-09-05,1.97058823529412
147,3,9,"Sheffield Wednesday-1903",2,1903,1903-09-12,1.97058823529412
154,4,10,"Sheffield Wednesday-1903",2,1903,1903-09-19,1.97058823529412
161,5,11,"Sheffield Wednesday-1903",3,1903,1903-09-26,1.97058823529412
168,6,14,"Sheffield Wednesday-1903",2,1903,1903-10-03,1.97058823529412
175,7,14,"Sheffield Wednesday-1903",4,1903,1903-10-10,1.97058823529412
182,8,17,"Sheffield Wednesday-1903",2,1903,1903-10-17,1.97058823529412
189,9,20,"Sheffield Wednesday-1903",2,1903,1903-10-24,1.97058823529412
196,10,21,"Sheffield Wednesday-1903",2,1903,1903-10-31,1.97058823529412
203,11,24,"Sheffield Wednesday-1903",1,1903,1903-11-07,1.97058823529412
210,12,24,"Sheffield Wednesday-1903",2,1903,1903-11-14,1.97058823529412
217,13,27,"Sheffield Wednesday-1903",2,1903,1903-11-21,1.97058823529412
224,14,28,"Sheffield Wednesday-1903",2,1903,1903-11-28,1.97058823529412
238,15,29,"Sheffield Wednesday-1903",3,1903,1903-12-12,1.97058823529412
245,16,30,"Sheffield Wednesday-1903",3,1903,1903-12-19,1.97058823529412
252,17,30,"Sheffield Wednesday-1903",5,1903,1903-12-26,1.97058823529412
258,18,33,"Sheffield Wednesday-1903",4,1903,1904-01-01,1.97058823529412
259,19,36,"Sheffield Wednesday-1903",3,1903,1904-01-02,1.97058823529412
266,20,39,"Sheffield Wednesday-1903",3,1903,1904-01-09,1.97058823529412
273,21,39,"Sheffield Wednesday-1903",3,1903,1904-01-16,1.97058823529412
280,22,42,"Sheffield Wednesday-1903",3,1903,1904-01-23,1.97058823529412
287,23,45,"Sheffield Wednesday-1903",2,1903,1904-01-30,1.97058823529412
301,24,46,"Sheffield Wednesday-1903",1,1903,1904-02-13,1.97058823529412
310,25,49,"Sheffield Wednesday-1903",1,1903,1904-02-22,1.97058823529412
315,26,52,"Sheffield Wednesday-1903",1,1903,1904-02-27,1.97058823529412
329,27,55,"Sheffield Wednesday-1903",1,1903,1904-03-12,1.97058823529412
343,28,58,"Sheffield Wednesday-1903",1,1903,1904-03-26,1.97058823529412
350,29,58,"Sheffield Wednesday-1903",1,1903,1904-04-02,1.97058823529412
352,30,58,"Sheffield Wednesday-1903",1,1903,1904-04-04,1.97058823529412
357,31,61,"Sheffield Wednesday-1903",1,1903,1904-04-09,1.97058823529412
364,32,61,"Sheffield Wednesday-1903",2,1903,1904-04-16,1.97058823529412
371,33,64,"Sheffield Wednesday-1903",1,1903,1904-04-23,1.97058823529412
378,34,67,"Sheffield Wednesday-1903",1,1903,1904-04-30,1.97058823529412
0,0,0,"Sheffield Wednesday-1904",1,1903,1904-04-30,1.38235294117647
126,1,3,"Sheffield Wednesday-1904",6,1904,1904-09-03,1.38235294117647
133,2,6,"Sheffield Wednesday-1904",3,1904,1904-09-10,1.38235294117647
140,3,9,"Sheffield Wednesday-1904",3,1904,1904-09-17,1.38235294117647
147,4,12,"Sheffield Wednesday-1904",1,1904,1904-09-24,1.38235294117647
154,5,15,"Sheffield Wednesday-1904",1,1904,1904-10-01,1.38235294117647
161,6,18,"Sheffield Wednesday-1904",1,1904,1904-10-08,1.38235294117647
168,7,21,"Sheffield Wednesday-1904",1,1904,1904-10-15,1.38235294117647
175,8,21,"Sheffield Wednesday-1904",1,1904,1904-10-22,1.38235294117647
182,9,21,"Sheffield Wednesday-1904",1,1904,1904-10-29,1.38235294117647
189,10,21,"Sheffield Wednesday-1904",3,1904,1904-11-05,1.38235294117647
196,11,22,"Sheffield Wednesday-1904",3,1904,1904-11-12,1.38235294117647
203,12,22,"Sheffield Wednesday-1904",6,1904,1904-11-19,1.38235294117647
210,13,25,"Sheffield Wednesday-1904",5,1904,1904-11-26,1.38235294117647
217,14,26,"Sheffield Wednesday-1904",5,1904,1904-12-03,1.38235294117647
224,15,26,"Sheffield Wednesday-1904",8,1904,1904-12-10,1.38235294117647
231,16,26,"Sheffield Wednesday-1904",9,1904,1904-12-17,1.38235294117647
240,17,26,"Sheffield Wednesday-1904",11,1904,1904-12-26,1.38235294117647
241,18,27,"Sheffield Wednesday-1904",11,1904,1904-12-27,1.38235294117647
245,19,30,"Sheffield Wednesday-1904",8,1904,1904-12-31,1.38235294117647
247,20,33,"Sheffield Wednesday-1904",6,1904,1905-01-02,1.38235294117647
252,21,33,"Sheffield Wednesday-1904",8,1904,1905-01-07,1.38235294117647
259,22,36,"Sheffield Wednesday-1904",8,1904,1905-01-14,1.38235294117647
266,23,39,"Sheffield Wednesday-1904",7,1904,1905-01-21,1.38235294117647
273,24,39,"Sheffield Wednesday-1904",8,1904,1905-01-28,1.38235294117647
287,25,39,"Sheffield Wednesday-1904",8,1904,1905-02-11,1.38235294117647
301,26,39,"Sheffield Wednesday-1904",10,1904,1905-02-25,1.38235294117647
315,27,39,"Sheffield Wednesday-1904",10,1904,1905-03-11,1.38235294117647
322,28,42,"Sheffield Wednesday-1904",10,1904,1905-03-18,1.38235294117647
336,29,45,"Sheffield Wednesday-1904",8,1904,1905-04-01,1.38235294117647
338,30,46,"Sheffield Wednesday-1904",8,1904,1905-04-03,1.38235294117647
343,31,46,"Sheffield Wednesday-1904",8,1904,1905-04-08,1.38235294117647
350,32,47,"Sheffield Wednesday-1904",8,1904,1905-04-15,1.38235294117647
357,33,47,"Sheffield Wednesday-1904",9,1904,1905-04-22,1.38235294117647
361,34,47,"Sheffield Wednesday-1904",9,1904,1905-04-26,1.38235294117647
0,0,0,"Sheffield Wednesday-1929",1,1928,1929-05-04,2.04761904761905
119,1,3,"Sheffield Wednesday-1929",3,1929,1929-08-31,2.04761904761905
121,2,6,"Sheffield Wednesday-1929",1,1929,1929-09-02,2.04761904761905
126,3,6,"Sheffield Wednesday-1929",9,1929,1929-09-07,2.04761904761905
133,4,9,"Sheffield Wednesday-1929",4,1929,1929-09-14,2.04761904761905
140,5,9,"Sheffield Wednesday-1929",9,1929,1929-09-21,2.04761904761905
144,6,12,"Sheffield Wednesday-1929",6,1929,1929-09-25,2.04761904761905
147,7,13,"Sheffield Wednesday-1929",4,1929,1929-09-28,2.04761904761905
154,8,16,"Sheffield Wednesday-1929",2,1929,1929-10-05,2.04761904761905
161,9,17,"Sheffield Wednesday-1929",2,1929,1929-10-12,2.04761904761905
168,10,20,"Sheffield Wednesday-1929",3,1929,1929-10-19,2.04761904761905
175,11,20,"Sheffield Wednesday-1929",5,1929,1929-10-26,2.04761904761905
182,12,23,"Sheffield Wednesday-1929",4,1929,1929-11-02,2.04761904761905
189,13,26,"Sheffield Wednesday-1929",3,1929,1929-11-09,2.04761904761905
196,14,29,"Sheffield Wednesday-1929",2,1929,1929-11-16,2.04761904761905
203,15,30,"Sheffield Wednesday-1929",2,1929,1929-11-23,2.04761904761905
210,16,33,"Sheffield Wednesday-1929",2,1929,1929-11-30,2.04761904761905
217,17,33,"Sheffield Wednesday-1929",2,1929,1929-12-07,2.04761904761905
224,18,36,"Sheffield Wednesday-1929",2,1929,1929-12-14,2.04761904761905
235,19,39,"Sheffield Wednesday-1929",2,1929,1929-12-25,2.04761904761905
236,20,42,"Sheffield Wednesday-1929",2,1929,1929-12-26,2.04761904761905
238,21,43,"Sheffield Wednesday-1929",1,1929,1929-12-28,2.04761904761905
242,22,44,"Sheffield Wednesday-1929",1,1929,1930-01-01,2.04761904761905
245,23,47,"Sheffield Wednesday-1929",1,1929,1930-01-04,2.04761904761905
259,24,50,"Sheffield Wednesday-1929",1,1929,1930-01-18,2.04761904761905
273,25,51,"Sheffield Wednesday-1929",1,1929,1930-02-01,2.04761904761905
277,26,54,"Sheffield Wednesday-1929",1,1929,1930-02-05,2.04761904761905
280,27,57,"Sheffield Wednesday-1929",1,1929,1930-02-08,2.04761904761905
294,28,57,"Sheffield Wednesday-1929",1,1929,1930-02-22,2.04761904761905
308,29,57,"Sheffield Wednesday-1929",2,1929,1930-03-08,2.04761904761905
315,30,60,"Sheffield Wednesday-1929",1,1929,1930-03-15,2.04761904761905
329,31,63,"Sheffield Wednesday-1929",1,1929,1930-03-29,2.04761904761905
336,32,66,"Sheffield Wednesday-1929",1,1929,1930-04-05,2.04761904761905
340,33,66,"Sheffield Wednesday-1929",1,1929,1930-04-09,2.04761904761905
343,34,69,"Sheffield Wednesday-1929",1,1929,1930-04-12,2.04761904761905
345,35,70,"Sheffield Wednesday-1929",1,1929,1930-04-14,2.04761904761905
350,36,73,"Sheffield Wednesday-1929",1,1929,1930-04-19,2.04761904761905
352,37,73,"Sheffield Wednesday-1929",1,1929,1930-04-21,2.04761904761905
353,38,76,"Sheffield Wednesday-1929",1,1929,1930-04-22,2.04761904761905
357,39,79,"Sheffield Wednesday-1929",1,1929,1930-04-26,2.04761904761905
359,40,80,"Sheffield Wednesday-1929",1,1929,1930-04-28,2.04761904761905
361,41,83,"Sheffield Wednesday-1929",1,1929,1930-04-30,2.04761904761905
364,42,86,"Sheffield Wednesday-1929",1,1929,1930-05-03,2.04761904761905
0,0,0,"Sheffield Wednesday-1930",1,1929,1930-05-03,1.76190476190476
119,1,3,"Sheffield Wednesday-1930",7,1930,1930-08-30,1.76190476190476
121,2,3,"Sheffield Wednesday-1930",9,1930,1930-09-01,1.76190476190476
126,3,4,"Sheffield Wednesday-1930",16,1930,1930-09-06,1.76190476190476
128,4,5,"Sheffield Wednesday-1930",9,1930,1930-09-08,1.76190476190476
133,5,8,"Sheffield Wednesday-1930",8,1930,1930-09-13,1.76190476190476
135,6,9,"Sheffield Wednesday-1930",6,1930,1930-09-15,1.76190476190476
140,7,12,"Sheffield Wednesday-1930",5,1930,1930-09-20,1.76190476190476
147,8,13,"Sheffield Wednesday-1930",7,1930,1930-09-27,1.76190476190476
154,9,16,"Sheffield Wednesday-1930",6,1930,1930-10-04,1.76190476190476
161,10,19,"Sheffield Wednesday-1930",5,1930,1930-10-11,1.76190476190476
168,11,20,"Sheffield Wednesday-1930",5,1930,1930-10-18,1.76190476190476
175,12,23,"Sheffield Wednesday-1930",3,1930,1930-10-25,1.76190476190476
182,13,26,"Sheffield Wednesday-1930",3,1930,1930-11-01,1.76190476190476
189,14,29,"Sheffield Wednesday-1930",2,1930,1930-11-08,1.76190476190476
196,15,29,"Sheffield Wednesday-1930",4,1930,1930-11-15,1.76190476190476
203,16,32,"Sheffield Wednesday-1930",3,1930,1930-11-22,1.76190476190476
210,17,35,"Sheffield Wednesday-1930",2,1930,1930-11-29,1.76190476190476
217,18,38,"Sheffield Wednesday-1930",2,1930,1930-12-06,1.76190476190476
224,19,41,"Sheffield Wednesday-1930",1,1930,1930-12-13,1.76190476190476
231,20,41,"Sheffield Wednesday-1930",1,1930,1930-12-20,1.76190476190476
237,21,41,"Sheffield Wednesday-1930",2,1930,1930-12-26,1.76190476190476
238,22,44,"Sheffield Wednesday-1930",2,1930,1930-12-27,1.76190476190476
240,23,47,"Sheffield Wednesday-1930",2,1930,1930-12-29,1.76190476190476
243,24,50,"Sheffield Wednesday-1930",2,1930,1931-01-01,1.76190476190476
245,25,50,"Sheffield Wednesday-1930",2,1930,1931-01-03,1.76190476190476
259,26,53,"Sheffield Wednesday-1930",1,1930,1931-01-17,1.76190476190476
270,27,53,"Sheffield Wednesday-1930",2,1930,1931-01-28,1.76190476190476
273,28,56,"Sheffield Wednesday-1930",1,1930,1931-01-31,1.76190476190476
280,29,57,"Sheffield Wednesday-1930",2,1930,1931-02-07,1.76190476190476
287,30,57,"Sheffield Wednesday-1930",2,1930,1931-02-14,1.76190476190476
294,31,57,"Sheffield Wednesday-1930",3,1930,1931-02-21,1.76190476190476
308,32,57,"Sheffield Wednesday-1930",3,1930,1931-03-07,1.76190476190476
315,33,60,"Sheffield Wednesday-1930",3,1930,1931-03-14,1.76190476190476
322,34,60,"Sheffield Wednesday-1930",3,1930,1931-03-21,1.76190476190476
329,35,63,"Sheffield Wednesday-1930",3,1930,1931-03-28,1.76190476190476
336,36,66,"Sheffield Wednesday-1930",3,1930,1931-04-04,1.76190476190476
339,37,67,"Sheffield Wednesday-1930",3,1930,1931-04-07,1.76190476190476
343,38,68,"Sheffield Wednesday-1930",3,1930,1931-04-11,1.76190476190476
350,39,68,"Sheffield Wednesday-1930",3,1930,1931-04-18,1.76190476190476
352,40,71,"Sheffield Wednesday-1930",3,1930,1931-04-20,1.76190476190476
357,41,71,"Sheffield Wednesday-1930",3,1930,1931-04-25,1.76190476190476
364,42,74,"Sheffield Wednesday-1930",3,1930,1931-05-02,1.76190476190476
0,0,0,"Sunderland-1892",1,1892,1892-09-03,2.31034482758621
7,1,1,"Sunderland-1892",5,1892,1892-09-10,2.31034482758621
14,2,4,"Sunderland-1892",3,1892,1892-09-17,2.31034482758621
21,3,7,"Sunderland-1892",2,1892,1892-09-24,2.31034482758621
28,4,10,"Sunderland-1892",2,1892,1892-10-01,2.31034482758621
35,5,13,"Sunderland-1892",2,1892,1892-10-08,2.31034482758621
42,6,16,"Sunderland-1892",2,1892,1892-10-15,2.31034482758621
49,7,19,"Sunderland-1892",2,1892,1892-10-22,2.31034482758621
56,8,19,"Sunderland-1892",2,1892,1892-10-29,2.31034482758621
63,9,22,"Sunderland-1892",2,1892,1892-11-05,2.31034482758621
77,10,25,"Sunderland-1892",2,1892,1892-11-19,2.31034482758621
84,11,25,"Sunderland-1892",2,1892,1892-11-26,2.31034482758621
91,12,28,"Sunderland-1892",2,1892,1892-12-03,2.31034482758621
105,13,31,"Sunderland-1892",2,1892,1892-12-17,2.31034482758621
112,14,34,"Sunderland-1892",1,1892,1892-12-24,2.31034482758621
114,15,34,"Sunderland-1892",2,1892,1892-12-26,2.31034482758621
